area,year,tier,tier_subtype,z_mean,z_lo90,z_hi90
E01000472,2019,tier2,resolved,0.6851237919424864,-2.3863696842364073,2.9840087606224692
E01000472,2020,tier2,resolved,124.83546710366112,120.7934528643216,128.75766568010272
E01000472,2021,tier2,resolved,4.615730751373609,-1.8195268443182264,12.346169585400533
E01000570,2012,tier1,,0.549526311422371,-1.6663798905149334,2.9370825552795115
E01000570,2013,tier1,,1.030912792138223,-1.1764706026702494,3.4380748117070823
E01000570,2014,tier1,,0.13624402156580465,-2.0828768049523076,2.6376630069490505
E01000570,2015,tier1,,1.0139219738817098,-1.2060936536756866,3.3773838117501436
E01000570,2016,tier1,,2.518873604725106,-0.2890149100247519,5.3192203289005215
E01000570,2017,tier1,,4.824903780133337,0.6228356839220727,11.101995747320412
E01000570,2018,tier1,,1.521615769653808,-0.8824841632574563,4.043213239521485
E01000570,2019,tier1,,2.5588952651447423,-0.29147835333831884,5.473698753363241
E01000570,2020,tier1,,2.276874916053733,-0.830923664326928,5.501270393029296
E01000570,2021,tier1,,0.5682315652811564,-1.6397719393842611,3.016119052487251
E01004518,2012,tier1,,-0.9116114645728436,-3.1740881660394504,1.2936896140480418
E01004518,2013,tier1,,0.3289108910062476,-1.8565969377994849,2.4853397442872174
E01004518,2014,tier1,,-0.09893303724429844,-2.268005051802193,2.0806642391986596
E01004518,2015,tier1,,0.7108225548879105,-1.6368689556226752,2.9233920709676093
E01004518,2016,tier1,,1.4011665773209743,-1.2539275542860824,4.021282908945635
E01004518,2017,tier1,,1.0663344491177658,-1.410908273480989,3.470052746920566
E01004518,2018,tier1,,0.7472856926525404,-1.4301377587148931,2.8713418321244344
E01004518,2019,tier1,,1.650149011248663,-1.4779280642368926,4.902300091514859
E01004518,2020,tier1,,1.6148825844333043,-0.5694956060851599,3.6720957070378644
E01004518,2021,tier1,,-0.5090072588502658,-2.7078748459000863,1.710693035755138
E01004572,2012,tier1,,-0.08941662888944302,-2.1654255097824158,1.9598556700257181
E01004572,2013,tier1,,-2.140001726599625,-4.18943814246245,-0.02150259875692292
E01004572,2014,tier1,,-0.0652548656914198,-2.180501233525104,2.0711497120798725
E01004572,2015,tier1,,-1.8733878947295095,-4.78577229471296,1.4502394958821478
E01004572,2016,tier1,,-0.07961881047611165,-2.1098085359537384,1.9565791887518957
E01004572,2017,tier1,,1.555680573444122,-1.4673758199727247,4.699417834802099
E01004572,2018,tier1,,-0.07169153852774172,-2.185629951621557,2.0060054830048855
E01004572,2019,tier1,,-0.07693989727269165,-2.2521794599937857,2.0371543078255
E01004572,2020,tier1,,-0.0661116683223762,-2.158544436321532,2.0366542707175217
E01004572,2021,tier1,,-0.09325754293519968,-2.171822636885763,1.981334863385
E01000227,2012,tier1,,-1.0631098809838713,-3.3266915007334843,1.1982624621980118
E01000227,2013,tier1,,0.09319003176684199,-2.002703778066472,2.167981835658016
E01000227,2014,tier1,,0.08595946996638935,-1.9909914175167154,2.184080658727352
E01000227,2015,tier1,,0.5152384179000165,-1.5712264782439207,2.5992995723281433
E01000227,2016,tier1,,-1.4756538898130285,-4.145642761127868,1.178222658046143
E01000227,2017,tier1,,-0.3139814815953611,-2.3363602338035663,1.7264940065077743
E01000227,2018,tier1,,1.2901361249367767,-1.0307192017395357,3.627762238020375
E01000227,2019,tier1,,0.11555506310445077,-2.0303079477976174,2.3290890684284675
E01000227,2020,tier1,,1.2585368769970156,-1.1147041426923259,3.69668134798954
E01000227,2021,tier1,,0.4941292677207643,-1.4943562058571493,2.488920944616978
E01000232,2012,tier1,,3.598389501644175,-0.533385616531664,7.678551624379935
E01000232,2013,tier1,,3.615025703662898,-1.3738575142274845,10.43894926163072
E01000232,2014,tier1,,1.7628237437214795,-0.879188364681951,4.463568848245511
E01000232,2015,tier1,,3.1114608775633945,-0.5557302827945234,6.735619323453095
E01000232,2016,tier1,,1.3868943899635242,-1.9881678146989756,5.0132195843007725
E01000232,2017,tier1,,2.6362383454999883,0.29581221217580195,5.02938083948227
E01000232,2018,tier1,,4.963640674197071,0.9330167181976661,9.144068415371786
E01000232,2019,tier1,,0.791738583837389,-1.489273924743634,3.1555138203319477
E01000232,2020,tier1,,0.8141514706909384,-1.532076807501642,3.1906016608154073
E01000232,2021,tier1,,0.31963670921913356,-2.0020393227328968,2.7055400163722214
E01003740,2012,tier1,,-0.10427763908881704,-2.6707343143500415,2.179382474641628
E01003740,2013,tier1,,-0.11045319259993265,-2.7356544840835197,2.2827809719643906
E01003740,2014,tier1,,-0.4077585941758611,-2.8265299126038466,1.7129642391621132
E01003740,2015,tier1,,-2.285273359374188,-5.429902467060952,1.2494714714652455
E01003740,2016,tier1,,-0.46522275350990133,-2.8824226217974362,1.7235455240409525
E01003740,2017,tier1,,0.07976008533421865,-2.659078270868049,2.519615387063462
E01003740,2018,tier1,,0.15935890407754083,-2.7820755638526204,2.767646194588322
E01003740,2019,tier1,,1.8462619392530835,-0.9427737986019088,4.121898653471953
E01003740,2020,tier1,,0.8575204504819747,-2.248352060601111,3.610127415054888
E01003740,2021,tier1,,-1.569915840398114,-4.8944595929200005,1.3129833692695174
E01001410,2012,tier2,unresolved,31.793832054014807,-1.701620995310736,59.901920849046114
E01001410,2013,tier2,unresolved,4.923568440226061,-1.7641610901586586,40.76573524327008
E01001410,2014,tier2,unresolved,2.225699404899362,-1.8698978081219788,7.080398430247499
E01001410,2015,tier2,unresolved,4.367292781487263,-1.797348566231666,37.603246748640196
E01001410,2016,tier2,unresolved,35.291816167783374,0.9694854581063539,60.24947194804874
E01001410,2017,tier2,unresolved,33.89321131879641,0.448752141145371,60.25235512914529
E01001410,2018,tier2,unresolved,10.30535989283028,0.2642380444588951,44.019989899883555
E01001410,2019,tier2,unresolved,5.745132898245433,-1.8229663710446702,41.6412515061607
E01001410,2020,tier2,unresolved,4.664789285386433,-1.8307458165544699,38.331013854087026
E01001410,2021,tier2,unresolved,2.7892977563304022,-1.840671749765297,24.15527656796649
E01004528,2012,tier1,,31.77704799041565,27.14426480802839,35.612320229846986
E01004528,2013,tier1,,0.78117466272202,-1.672896414096091,3.420800110742058
E01004528,2014,tier1,,1.8003109560904305,-0.6824221757966181,4.4919558707899805
E01004528,2015,tier1,,16.772838403576515,11.216507860201563,21.26666667155316
E01004528,2016,tier1,,9.41767669904279,5.347624177380359,13.327399226258605
E01004528,2017,tier1,,3.16383249605928,0.6894592112431573,5.946307004524637
E01004528,2018,tier1,,5.858915568660645,1.5645771991959294,10.137405267240968
E01004528,2019,tier1,,0.7916707785627694,-1.6335816065414923,3.5367964184907152
E01004528,2020,tier1,,0.8517180726895246,-1.7202090991895962,3.7241992866711424
E01004528,2021,tier1,,1.7848143721802645,-0.6399889026705505,4.435755441078964
E01033463,2012,tier2,unresolved,5.189581248299438,-1.4082782541534078,31.339294722551834
E01033463,2013,tier2,unresolved,7.764480472421396,-0.43555681230163323,33.18291367480396
E01033463,2014,tier2,unresolved,9.218285130097572,-0.002893576831085894,35.19736171747357
E01033463,2015,tier2,unresolved,6.81348737572165,1.3651766668346916,29.13631564623412
E01033463,2016,tier2,unresolved,12.226416842231297,0.15656128062141939,36.736776404718064
E01033463,2017,tier2,unresolved,6.729138467510695,-1.3800627586105618,33.83113294435974
E01033463,2018,tier2,unresolved,5.962935430458671,-0.4063611257295998,32.16452582827894
E01033463,2019,tier2,unresolved,6.072546959889696,-1.368863501044191,33.14688452815993
E01033463,2020,tier2,unresolved,7.159130523508167,-1.3266300831858755,34.36824250134754
E01033463,2021,tier2,unresolved,7.86399754986148,0.5100388916402456,33.14999921318785
E01000246,2012,tier1,,-1.1829586040398066,-5.624907226364182,2.2868966439469576
E01000246,2013,tier1,,0.16340049719955563,-2.093504704647637,2.31797890804093
E01000246,2014,tier1,,0.17114210133265337,-2.024920234656969,2.297580248826987
E01000246,2015,tier1,,-0.23045972797418424,-2.3034571991848454,1.8012649275972907
E01000246,2016,tier1,,-0.6235916320652306,-2.8001900666845883,1.5341061919129533
